"position","depth","quality","relative_percentage"
14152,95,56.2,0
14153,91,58.5,0.0118
14154,91,56.3,0.0118
14155,91,56.8,0
14156,91,57.5,0
14157,90,56.3,0.0235
14158,90,56.6,0
14159,92,57.3,0.0115
14160,92,56.1,0.0115
14161,92,57.2,0.0115
14162,89,60.1,0.012
14163,87,57.1,0.037
14164,86,58.3,1
14165,85,59.9,0
14166,85,60,0.025
14167,85,58.3,0.0125
14168,79,57.7,0.0133
14169,79,60.4,0
14170,79,57.8,0
14171,79,57.2,0
14172,80,56.8,0
14173,80,55.9,0.0132
14174,80,57.9,0
14175,80,57.8,0.0132
14176,80,59.4,0.2
14177,80,62.1,0
14178,79,58.1,0
14179,77,58,0.0133
14180,77,55.1,0.0133
14181,76,58,0.0135
14182,76,63,0.2027
14183,74,57.3,0.0278
14184,74,58.4,0.0139
14185,74,62.2,0.0278
14186,75,56.4,0
14187,76,56.9,0
14188,75,59,0
14189,75,57.3,0
14190,74,56.7,0.0139
14191,74,57.1,0
14192,76,56.8,0
14193,75,58.1,0.0139
14194,76,62.4,0
14195,76,53.9,0.0137
14196,76,55.8,0
14197,77,58,0.1918
14198,77,58.6,0
14199,76,59.7,0
14200,76,55.8,0.0137
14201,76,56.6,0.0137
14202,81,58.2,0.013
14203,81,55.4,0
14204,84,56.9,0.0127
14205,84,56.3,0
14206,84,56.8,0.0127
14207,83,56.5,0
14208,83,57.2,0.0256
14209,84,56.7,0
14210,87,58,0
14211,87,56.9,0.0122
14212,87,58.6,0
14213,87,58.3,0
14214,89,58.6,0
14215,89,56.9,0.0119
14216,90,59.5,0
14217,90,59.5,0
14218,92,58.1,0
14219,86,59.2,0
14220,86,57.1,0
14221,86,58.5,0
14222,87,57,0.012
14223,83,55.7,0.0253
14224,83,58.2,0
14225,83,54.5,0.0128
14226,83,56.8,0
14227,83,56.7,0
14228,84,56.7,0
14229,84,58.2,0
14230,85,56.7,0
14231,83,56.4,0.0128
14232,79,55.6,0
14233,78,56.2,0.2
14234,78,55.5,0.0133
14235,78,55.4,0
14236,79,58.1,0
14237,79,58.2,0
14238,80,56.8,0.026
14239,80,57.4,0
14240,80,58.2,0
14241,80,55,0.2078
14242,80,57.5,0.1948
14243,82,55.3,0
14244,82,57.4,0.0253
14245,83,58.3,0
14246,83,56.2,0
14247,81,58.7,0
14248,82,57.1,0
14249,82,58.4,0
14250,82,58.2,0
14251,82,55.8,0.2051
14252,80,56.8,0.013
14253,80,59.1,0
14254,83,58.3,0
14255,83,60,0.0125
14256,83,59,0
14257,83,58.1,0.0125
14258,83,56.1,0
14259,84,58.3,0.0123
14260,85,54.7,0.0244
14261,86,56.6,0.012
14262,86,56.2,0.0244
14263,91,58.5,0.2069
14264,91,58.3,0.0114
14265,92,59.6,0
14266,92,57.4,0
14267,93,58.3,0
14268,91,58.2,0
14269,92,59,0
14270,92,56.8,0.0112
14271,92,57.4,0.0112
14272,92,57.5,0.0337
14273,92,55,0.0112
14274,92,57.7,0.236
14275,93,58.2,0
14276,94,59.1,0
14277,91,55.7,0.0225
14278,89,58.5,0
14279,88,57.2,0
14280,92,57.4,0
14281,92,56.2,0
14282,92,57.4,0
14283,92,56.4,0.2556
14284,92,54.9,0.0222
14285,89,57.9,0.0115
14286,89,57.8,0.0115
14287,87,55.1,0.0118
14288,85,59.3,0
14289,74,56.8,0.0274
14290,74,56.1,0
14291,74,54,0.0137
14292,74,57.6,0.0137
14293,74,56,0
14294,74,58.7,0.0137
14295,73,56.7,0
14296,73,57.1,0.25
14297,73,55.7,0
14298,74,56.6,0
14299,74,59.2,0
14300,74,54.5,0
14301,75,61,0.0135
14302,75,57.3,0.2703
14303,74,57.4,0.0137
14304,73,57.3,0.0139
14305,73,58.6,0
14306,73,55.7,0.0139
14307,75,56.8,0
14308,77,59.7,0
14309,77,60.5,0.0132
14310,78,58.8,0
14311,78,58.1,0
14312,78,55.6,0.2597
14313,79,57.4,0.0128
14314,80,60.7,0
14315,80,56.4,0
14316,81,57.5,0
14317,81,55,0.0375
14318,81,57.5,0.0125
14319,81,56.2,0.0125
14320,82,55.5,0
14321,82,57.1,0.037
14322,81,55.4,0
14323,81,55.3,0.0125
14324,81,55.9,0
14325,81,58.5,0.0125
14326,81,55.9,0
14327,81,59.2,0
14328,82,54,0.025
14329,81,57.7,0
14330,82,57.8,0.0125
14331,82,55.6,0
14332,82,56.1,0
14333,86,59.4,0.012
14334,86,58.5,0.012
14335,87,56.2,0.2143
14336,87,56.6,0.0119
14337,86,56.8,0.012
14338,87,56.3,0
14339,87,56.4,0
14340,87,55.1,0.0119
14341,87,57.2,0.0357
14342,85,58.2,0
14343,87,57.1,0.0238
14344,86,54.9,0.0361
14345,86,56.2,0.012
14346,86,58.7,0.012
14347,85,57.8,0
14348,85,56.7,0.0122
14349,85,59.2,0
14350,85,55.8,0.0122
14351,86,56.3,0.012
14352,80,55.3,0.013
14353,80,57.7,0.013
14354,79,58.7,0.0263
14355,79,56.9,0
14356,79,55.3,0
14357,80,57.9,0.039
14358,80,58.4,0.013
14359,79,57.3,0.0132
14360,76,60,0.0137
14361,78,58.8,0.0133
14362,78,57.9,0
14363,78,56.2,0
14364,79,55,0.0132
14365,79,60,0
14366,79,55.8,0.0395
14367,79,57.3,0
14368,76,57.5,0.0274
14369,76,57.3,0.0137
14370,77,57.2,0.027
14371,77,56.6,0.2297
14372,79,56.4,0
14373,79,57.3,0.0132
14374,78,57.8,0.0133
14375,78,56.5,0
14376,78,56.3,0
14377,77,55.5,0.027
14378,82,57.2,0
14379,79,57.9,0
14380,79,58.3,0.0263
14381,79,58,0
14382,79,56.6,0.0132
14383,79,55.6,0
14384,79,56.3,0
14385,82,58.2,0.0128
14386,85,59,0.0127
14387,83,59.9,0
14388,83,56.8,0
14389,82,60.2,0
14390,82,56,0
14391,83,56.9,0.0128
14392,83,54.7,0.0513
14393,82,60.7,0
14394,81,57.1,0.0132
14395,81,56.8,0
14396,82,57.4,0.1688
14397,81,58.9,0.1842
14398,82,56.7,0
14399,86,57.2,0.0123
14400,86,58.4,0
14401,86,55.6,0
14402,86,57.3,0
14403,83,57.2,0
14404,83,56.8,0.0128
14405,82,55.8,0
14406,82,55.2,0.026
14407,82,58.7,0.013
14408,79,56.6,0.0135
14409,79,58,0
14410,78,55,0.0274
14411,77,59.7,0
14412,77,55.2,0
14413,71,56.9,0.0299
14414,72,58.4,0
14415,71,60.8,0
14416,71,56.3,0.0149
14417,70,56.7,0.0303
14418,70,60.1,0
14419,71,56.2,0
14420,71,59.9,0
14421,73,57,0.0145
14422,73,57.9,0
14423,74,59.8,0
14424,74,58.9,0.0143
14425,74,58.8,0
14426,73,57.7,0
14427,74,55.5,0.0282
14428,74,59.8,0.0141
14429,75,58.5,0
14430,72,62.2,0
14431,73,59.5,0
14432,73,56.2,0
14433,73,55.9,0.0143
14434,73,59.5,0
14435,73,57.9,0.0143
14436,73,59.4,0
14437,79,59.5,0.1333
14438,83,59.6,0
14439,86,55.9,0
14440,86,57.8,0
14441,85,57.1,0
14442,85,57.5,0
14443,85,57.8,0.0122
14444,86,58.4,0
14445,86,56.4,0
14446,88,56.4,0.0235
14447,90,56.7,0.0115
14448,88,61,0
14449,89,58.3,0.119
14450,89,54.6,0
14451,88,59.1,0
14452,88,61.3,0
14453,88,58.7,0
14454,88,57.2,0
14455,84,57.9,0.0123
14456,83,56.6,0
14457,81,61.3,0
14458,79,56.9,0
14459,81,56.9,0
14460,80,56.9,0
14461,80,59.1,0.1299
14462,80,58.4,0
14463,78,60.2,0
14464,80,59.2,0.1169
14465,82,60.1,0
14466,82,63,0.0127
14467,82,58.1,0
14468,82,58.7,0
14469,81,56.7,0
14470,82,57.5,0.0127
14471,84,57.7,0.0247
14472,85,57.1,0
14473,85,57.1,0.122
14474,85,57,0
14475,88,59.3,0
14476,91,59.3,0
14477,92,57.4,0.0227
14478,91,60.5,0
14479,92,55.7,0.0114
14480,91,56.1,0.023
14481,92,57.9,0
14482,92,57.5,0.0115
14483,90,60.7,0
14484,90,60.5,0
14485,87,59,0.012
14486,87,60.2,0
14487,87,55.3,0
14488,86,56.5,0.0122
14489,86,68.3,0
14490,86,58.6,0
14491,86,57.2,0.0122
14492,86,55.9,0.0122
14493,85,56.8,0
14494,85,60.5,0
14495,85,57.6,0.0366
14496,85,58.4,0
14497,85,56.9,0.0488
14498,86,59.1,0
14499,86,54.6,0
14500,86,59.3,0
14501,85,58.3,0.0122
14502,84,58.1,0
14503,86,56.1,0.0241
14504,86,58.9,0
14505,86,55.1,0.012
14506,86,55.3,0.012
14507,86,55.1,0.012
14508,85,58.9,0.012
14509,85,57.8,0
14510,83,57.7,0.0247
14511,84,58.6,0.0122
14512,85,57,0
14513,88,56.4,0
14514,86,56.2,0.0119
14515,86,59.4,0.1294
14516,87,58.5,0
14517,90,57,0.0114
14518,91,60.6,0
14519,91,58.7,0.0114
14520,90,57.3,0.0115
14521,95,54.5,0.011
14522,93,56.1,0
14523,93,57.4,0
14524,92,57.2,0.0114
14525,92,57.7,0.0227
14526,85,56.5,0.0247
14527,89,54.8,0
14528,89,62.7,0.0238
14529,89,59.7,0
14530,89,57.1,0
14531,89,59.5,0.0119
14532,92,58.3,0.0115
14533,93,56.2,0.1364
14534,93,56,0
14535,90,57.7,0
14536,89,56.9,0.0118
14537,89,55.8,0.0118
14538,88,55,0.0238
14539,94,57.4,0.0111
14540,95,59.7,0
14541,94,61.6,0.0111
14542,94,60.6,0.0222
14543,94,61.9,0.0111
14544,96,58.9,0.0109
14545,96,58.5,0
14546,95,58.1,0.011
14547,95,56.9,0
14548,92,59.4,0
14549,92,56.4,0.0112
14550,92,56,0.0337
14551,92,60.4,0.1798
14552,92,58.3,0
14553,92,58.1,0
14554,93,59.1,0.1889
14555,93,55.6,0
14556,93,58.8,0.0111
14557,92,59,0
14558,93,58,0
14559,98,58.3,0.1702
14560,97,56.8,0
14561,97,56.5,0.0108
14562,97,57,0.0108
14563,97,57.6,0.0108
14564,96,56.5,0
14565,96,57.7,0.0109
14566,96,57.2,0.0109
14567,96,62.9,0
14568,95,59.6,0
14569,96,58.7,0
14570,98,57.7,0.0108
14571,96,57,0.022
14572,96,59.1,0
14573,95,57.3,0.0111
14574,95,58.8,0.0111
14575,99,59.2,0
14576,99,58.5,0.0106
14577,98,59.1,0
14578,105,56.5,0.02
14579,104,56.6,0.0202
14580,103,58.5,0.0204
14581,102,57.1,0.0103
14582,102,56.9,0
14583,102,58,0.0309
14584,102,60.1,0.1546
14585,102,54.8,0.0208
14586,98,56.3,0
14587,93,55.7,0
14588,93,56.2,0.0114
14589,90,57.6,0.0233
14590,90,56.6,0
14591,91,57.5,0.0115
14592,91,59.6,0.1839
14593,91,57.9,0.0115
14594,90,57,0.0116
14595,90,57.2,0.0116
14596,86,57.1,0.012
14597,86,57.3,0
14598,90,58.4,0
14599,89,60,0
14600,89,56.5,0.0116
14601,88,56.4,0
14602,87,59.2,0.0119
14603,87,55.9,0.0119
14604,87,58.3,0
14605,87,56.2,0.1905
14606,87,57.9,0
14607,88,58.2,0.0118
14608,88,57.4,0.1765
14609,87,58.7,0
14610,87,60.6,0
14611,87,59.4,0.0119
14612,87,56.7,0
14613,88,59.9,0
14614,86,53.8,0.1928
14615,85,61.2,0
14616,85,56.1,0.0244
14617,88,58.4,0.0119
14618,88,57.4,0
14619,89,58,0
14620,88,62,0.1786
14621,87,59,0.012
14622,86,58.4,0
14623,87,57.6,0
14624,87,58.4,0
14625,85,57.8,0.0122
14626,80,56.5,0.1923
14627,79,55.8,0.026
14628,81,57.8,0.0127
14629,80,56.9,0
14630,80,59.2,0
14631,79,58.1,0.013
14632,79,58,0
14633,79,56.9,0
14634,80,56.9,0
14635,80,59.1,0
14636,80,53.3,0
14637,80,60.6,0
14638,80,58.2,0.0128
14639,81,57.4,0.0253
14640,83,55.8,0
14641,83,58.9,0.0123
14642,83,55.1,0
14643,82,59.8,0
14644,82,57.8,0
14645,84,58.3,0
14646,84,60.5,0.0122
14647,84,59.1,0
14648,82,56.5,0
14649,83,57.8,0.0123
14650,84,56.6,0
14651,84,55.3,0
14652,84,60.2,0
14653,84,59.8,0
14654,84,58.4,0
14655,85,57.1,0
14656,85,52.9,0.2048
14657,85,59,0.012
14658,85,55.6,0
14659,85,57.7,0
14660,82,54.3,0.0494
14661,80,56.9,0.1899
14662,79,55.8,0.0128
14663,78,59.6,0
14664,77,56.3,0
14665,76,55.7,0
14666,75,54,0
14667,75,54.1,0.0135
14668,74,57.2,0
14669,74,57.4,0.0137
14670,73,58.8,0
14671,67,59.5,0.197
14672,67,57,0
14673,67,60,0.0152
14674,67,55.6,0.0152
14675,67,57.5,0
14676,67,55.9,0
14677,66,58.6,0
14678,66,56.4,0
14679,66,56.6,0
14680,66,56.9,0.0156
14681,66,56.8,0
14682,70,57.8,0
14683,71,56.3,0
14684,73,54.8,0
14685,73,59.2,0
14686,72,56.1,0.0149
14687,72,54.7,0
14688,72,54.4,0
14689,71,54.2,0.1692
14690,70,54.8,0
14691,70,55.5,0.0154
14692,70,56.7,0
14693,69,55.6,0.0156
14694,67,55.6,0
14695,67,54.8,0
14696,67,54.6,0
14697,67,55.6,0.0317
14698,67,55.6,0.1935
14699,73,54.5,0.0441
14700,72,56.5,0
14701,72,55.1,0.0147
14702,71,55.4,0.0448
14703,71,57,0
14704,71,55.8,0.209
14705,71,57.8,0.0149
14706,71,57.8,0.0149
14707,71,57.7,0
14708,70,55.8,0.0152
14709,69,58.1,0.0308
14710,70,55.7,0.1692
14711,72,57.3,0.0152
14712,73,59.3,0
14713,72,60.5,0
14714,73,55.4,0.0152
14715,74,55.8,0
14716,76,56.4,0
14717,79,59.9,0
14718,80,55.8,0.027
14719,79,57,0
14720,78,56.3,0
14721,78,57.2,0
14722,78,57.7,0.0274
14723,78,58,0
14724,87,60.8,0
14725,84,58.3,0.1688
14726,86,57.7,0.0253
14727,79,55.8,0.027
14728,79,58.2,0
14729,80,59.8,0
14730,80,59.5,0.04
14731,80,57.1,0.24
14732,80,57.3,0.0267
14733,80,54.5,0.0267
14734,80,58.9,0.1867
14735,80,57.4,0
14736,80,54,0.0133
14737,80,55.8,0.0133
14738,80,57.5,0.0133
14739,87,56.5,0
14740,87,56.6,0.0494
14741,89,55.9,0.012
14742,89,56.3,0
14743,88,56.2,0
14744,88,57.8,0
14745,90,58.6,0.012
14746,90,57.8,0.0119
14747,90,55.4,0
14748,84,55.9,0.0253
14749,84,57.8,0
14750,84,60.3,0.0127
14751,84,55.2,0.0127
14752,85,55.3,0.025
14753,87,58,0
14754,87,58.1,0.0122
14755,87,59,0.0244
14756,89,60.3,0
14757,88,57.3,0
14758,90,58,0.0118
14759,93,54.7,0
14760,93,59.6,0
14761,92,55.3,0.0115
14762,90,59.5,0
14763,90,56.9,0.0118
14764,90,57.7,0.0118
14765,90,57.8,0
14766,89,57.3,0.0119
14767,87,57.9,0.0122
14768,87,58.4,0
14769,86,54.6,0.0247
14770,86,58.5,0
14771,87,57.2,0.0122
14772,86,56.2,0
14773,86,61.4,0
14774,88,58.4,0
14775,88,59.2,0
14776,88,58.5,0.012
14777,88,59.1,0
14778,88,57.3,0.0119
14779,88,56.7,0.0357
14780,88,56.1,0.0357
14781,89,59.6,0
14782,89,59.3,0.8588
14783,89,57.9,0
14784,93,59.3,0.0115
14785,93,57,0.0115
14786,93,57,0.023
14787,94,58.5,0.0114
14788,94,60.7,0
14789,92,57.5,0
14790,92,61.7,0
14791,93,57.5,0
14792,95,64.1,0
14793,95,57.4,0.0114
14794,94,61.8,0
14795,93,58.7,0
14796,93,56.8,0.0114
14797,94,59.7,0
14798,95,56.7,0.0333
14799,94,58,0
14800,94,59.4,0.0111
14801,94,60.1,0
14802,97,61.3,0
14803,99,57.3,0
14804,99,58.4,0
14805,98,57.1,0
14806,97,59.6,0
14807,97,59.8,0
14808,98,57.8,0.1277
14809,100,59.7,0
14810,100,59.2,0
14811,100,59,0.0104
14812,101,59.8,0.0103
14813,101,57.2,0
14814,101,58,0
14815,100,57.3,0
14816,100,58.3,0
14817,101,59,0.0206
14818,102,58.6,0
14819,102,59.5,0.0102
14820,102,57.1,0.0204
14821,102,58.6,0
14822,103,59.2,0.0202
14823,108,60.1,0.0097
14824,108,58.1,0
14825,110,60.2,0.0094
14826,111,58.9,0
14827,110,58.9,0.0094
14828,112,61.1,0
14829,113,57.3,0
14830,113,60.9,0
14831,115,55.8,0
14832,105,59.1,0
14833,105,59.8,0
14834,103,59.8,0
14835,103,67.5,0.0101
14836,103,57.5,0.1122
14837,102,59.2,0
14838,103,61.3,0
14839,101,57.5,0
14840,101,58.5,0
14841,101,57.9,0
14842,101,59.8,0.0103
14843,100,60.1,0
14844,100,56.7,0
14845,101,59.8,0
14846,101,64.4,0.0103
14847,102,59,0
14848,98,60.8,0.0213
14849,98,60,0
14850,98,62.3,0.0106
14851,104,59.9,0.14
14852,106,61.2,0
14853,106,58,0
14854,106,60.1,0
14855,106,57.1,0.0098
14856,104,60,0.01
14857,104,62.1,0
14858,106,59.8,0
14859,104,60,0
14860,99,60.9,0.1458
14861,99,59,0
14862,98,57.8,0.0105
14863,98,56.4,0.0211
14864,101,58.5,0
14865,104,62.9,0
14866,98,58.5,0.1158
14867,94,58.9,0.0109
14868,95,57.7,0
14869,95,58.9,0.129
14870,95,58.8,0.0108
14871,95,59,0
14872,96,58.6,0.1263
14873,98,57.4,0
14874,89,64.1,0
14875,89,60.1,0
14876,90,61.5,0
14877,91,58,0.0114
14878,93,61.7,0
14879,94,59.8,0.0111
14880,93,59.1,0
14881,93,60.8,0
14882,93,58.2,0.0111
14883,93,58.4,0.0111
14884,93,60.9,0
14885,93,63.5,0
14886,93,56.3,0
14887,97,57.2,0
14888,98,58.1,0
14889,93,59.2,0
14890,93,59.5,0
14891,91,56.5,0
14892,91,59.2,0
14893,92,61.6,0
14894,92,59.2,0
14895,91,56.3,0.023
14896,91,58.3,0
14897,97,57.9,0
14898,97,57.4,0.0108
14899,100,59.8,0.0105
14900,100,59.1,0
14901,100,61.8,0
14902,99,56.3,0
14903,97,59.1,0.0108
14904,99,58.4,0
14905,100,61.8,0.0104
14906,98,57.9,0
14907,95,59.6,0
14908,93,60.6,0
14909,93,58.6,0
14910,93,56.4,0
14911,93,58,0
14912,93,58.7,0
14913,94,58,0
14914,94,56.1,0.0111
14915,97,58.7,0
14916,99,57.8,0.0213
14917,98,57.4,0.0215
14918,98,56.9,0
14919,98,56.6,0
14920,98,58.2,0.0108
14921,98,57.4,0
14922,100,57.1,0.0213
14923,100,58.6,0.0106
14924,98,57.3,0
14925,101,58.3,0
14926,100,56.6,0.0106
14927,102,57.9,0.0105
14928,102,58.3,0
14929,103,58.9,0.0312
14930,107,58.2,0.02
14931,106,58.5,0.02
14932,106,58.2,0
14933,110,55,0.0194
14934,105,53.7,0.0102
14935,105,55.1,0
14936,104,56,0
14937,103,56.3,0
14938,104,58.3,0.0206
14939,102,56.4,0
14940,102,56.4,0
14941,101,56.2,0.0213
14942,101,55.7,0.0106
14943,102,58.9,0
14944,102,56.2,0.0105
14945,102,57,0
14946,101,57.3,0.0105
14947,101,57.5,0
14948,107,53.7,0.02
14949,107,56.1,0
14950,107,57,0
14951,105,56,0.0204
14952,105,54.7,0.0204
14953,103,56.6,0
14954,103,57.1,0.0103
14955,105,57.7,0.0204
14956,105,58.9,0
14957,103,56.4,0.0105
14958,103,57,0.0104
14959,104,57,0.0103
14960,104,57.2,0
14961,105,58.1,0.0204
14962,104,55.3,0.1959
14963,104,57.7,0.0103
14964,104,56.9,0.0103
14965,104,59,0.0103
14966,104,55.3,0.0206
14967,103,57.9,0
14968,102,57.1,0
14969,103,56.3,0.0104
14970,100,57.8,0.0106
14971,101,58.2,0.0105
14972,96,57.9,0
14973,96,61.8,0
14974,94,56.7,0
14975,93,56.1,0
14976,92,58.3,0.0233
14977,92,55.7,0.0116
14978,92,56.5,0
14979,91,59.6,0
14980,89,60.5,0
14981,89,59.3,0
14982,89,59.5,0
14983,89,59.6,0
14984,89,55.5,0.0119
14985,89,57.4,0
14986,89,55.9,0
14987,88,57.6,0
14988,88,56.8,0.0241
14989,88,56.2,0
14990,88,56.7,0
14991,89,57.5,0
14992,89,56.9,0
14993,89,57.7,0.0119
14994,88,57.2,0.012
14995,88,58.4,0
14996,88,56.3,0.012
14997,87,56.7,0
14998,87,56.2,0.012
14999,87,56.8,0
15000,79,55,0
15001,78,55.9,0
15002,80,57.3,0
15003,80,59.7,0
15004,80,54.6,0.0132
15005,80,55.9,0.0132
15006,80,55.7,0
15007,79,57.4,0
15008,80,60,0
15009,83,58.3,0
15010,89,56.3,0.0123
15011,90,57.9,0
15012,90,60.3,0
15013,90,59,0
15014,88,57.7,0
15015,83,55.8,0.0256
15016,83,56.4,0
15017,83,55.6,0
15018,81,56.3,0.013
15019,83,57.2,0
15020,85,54.9,0
15021,84,57.7,0
15022,83,55.3,0.0127
15023,83,58.2,0
15024,83,61,0
15025,82,58.4,0
15026,84,60.8,0
15027,82,56.8,0
15028,81,57.3,0.0133
15029,81,55.4,0.0133
15030,81,56.3,0.0133
15031,81,57.7,0.0133
15032,81,57.5,0
15033,80,56.1,0.1351
15034,80,60.9,0
15035,80,56.8,0.0135
15036,81,57,0.1333
15037,78,57.9,0.1389
15038,80,58.1,0
15039,80,58.2,0
15040,80,57.6,0.0135
15041,80,57.3,0
15042,79,58.1,0
15043,79,57.4,0
15044,79,55.3,0.0137
15045,79,55,0
15046,78,59.8,0
15047,72,56.6,0.0147
15048,73,58.4,0
15049,73,58.6,0
15050,73,56.5,0.0145
15051,73,62.6,0
15052,74,57.6,0.0145
15053,75,57,0
15054,73,56.4,0.0145
15055,70,57.8,0.1515
15056,70,57.6,0
15057,70,57.3,0
15058,70,57.4,0.1667
15059,70,60.5,0
15060,70,56.4,0
15061,72,58.4,0.1471
15062,72,55.7,0.0147
15063,74,57.4,0
15064,74,56.4,0.0286
15065,74,55.6,0.0143
15066,72,57.7,0.0147
15067,72,59.3,0
15068,78,56.4,0.0141
15069,78,56,0.0141
15070,78,57.1,0.1268
15071,81,54.5,0.0133
15072,79,57,0
15073,81,55.4,0.1467
15074,84,55.6,0.013
15075,82,58.5,0.0133
15076,83,55.4,0.1333
15077,82,56.1,0
15078,85,57.1,0.013
15079,87,57.5,0
15080,83,55.9,0
15081,83,56.3,0
15082,79,60,0.0141
15083,80,56.1,0.0141
15084,82,55.3,0.0137
15085,82,56.9,0.0137
15086,82,56.2,0.0137
15087,82,56,0.0274
15088,82,55.8,0
15089,84,55.8,0
15090,84,56.7,0.0133
15091,84,56.2,0.2133
15092,84,55.2,0.0133
15093,83,56.9,0
15094,86,55.8,0
15095,86,61.1,0.013
15096,86,57.2,0.013
15097,82,55.9,0
15098,81,56.4,0
15099,83,56.1,0.013
15100,85,58.5,0
15101,85,56.8,0.0127
15102,85,59.2,0
15103,85,55.8,0.0886
15104,85,57.1,0.0127
15105,85,57.7,0
15106,85,54.8,0.0127
15107,85,56.9,0
15108,83,58.6,0
15109,83,55.3,0.039
15110,83,55.2,0.013
15111,82,59.2,0
15112,82,58.2,0
15113,82,56.3,0
15114,82,59.7,0
15115,83,57.9,0.026
15116,83,54.2,0.026
15117,84,57.6,0
15118,84,56.9,0.2308
15119,83,55.2,0.013
15120,82,55.8,0
15121,81,58.8,0
15122,81,57.7,0.0132
15123,79,55,0.0135
15124,79,58.1,0
15125,79,55.9,0.0541
15126,78,58.7,0.0135
15127,80,58.3,0
15128,80,60.1,0
15129,81,54.8,0.0519
15130,83,55.9,0.0127
15131,84,54.5,0.0506
15132,84,57.2,0.0253
15133,84,58.3,0
15134,84,55.7,0
15135,84,56.1,0.0127
15136,83,54.5,0.038
15137,83,55.6,0.0253
15138,84,56.2,0.0125
15139,84,54.9,0.025
15140,84,56.6,0
15141,84,56.4,0
15142,84,55.7,0
15143,85,59.3,0
15144,85,56.3,0
15145,85,59.2,0
15146,85,56.7,0.0123
15147,87,58.5,0
15148,87,56.6,0.0241
15149,92,59.3,0
15150,94,54.9,0.0227
15151,97,60.9,0
15152,96,57.2,0.011
15153,96,57.7,0.011
15154,97,57.9,0
15155,98,56.6,0
15156,97,58.1,0
15157,97,58.9,0
15158,98,54.9,0
15159,97,56.3,0.0217
15160,91,55.7,0.186
15161,92,57.9,0
15162,92,58.9,0.0115
15163,92,56.1,0.0115
15164,90,63.4,0
15165,90,56.8,0
15166,90,56.9,0
15167,90,54.7,0
15168,88,56.5,0.0122
15169,82,58.5,0.125
15170,80,57.6,0.0128
15171,80,56.7,0.1282
15172,81,57.4,0.1266
15173,81,59.8,0
15174,81,59.3,0.0127
15175,80,55.8,0.141
15176,82,55.9,0.0125
15177,80,56.4,0
15178,79,56.9,0
15179,79,58.2,0.013
15180,80,55.9,0
15181,80,56.6,0.1795
15182,83,57.7,0
15183,85,57.6,0
15184,85,57.2,0
15185,85,61.5,0
15186,84,58.5,0
15187,86,59.5,0
15188,87,60.7,0
15189,87,57.7,0.0118
15190,87,61.5,0
15191,88,58,0
15192,89,57.5,0.0115
15193,89,58.9,0
15194,89,56.8,0.023
15195,89,56.8,0.0115
15196,88,58.6,0
15197,88,56.9,0
15198,87,60.7,0
15199,87,58.8,0.2118
15200,87,58.2,0
15201,86,56.3,0.0238
15202,87,57.2,0
15203,86,56.3,0.0119
15204,86,56.7,0.0119
15205,86,55.7,0.0119
15206,86,57.9,0.0119
15207,87,57.9,0
15208,88,62.5,0
15209,89,58.9,0.0116
15210,89,57.5,0
15211,88,58.2,0
15212,88,56.8,0
15213,86,56.3,0.0119
15214,89,57.3,0
15215,89,59.7,0
15216,89,60.8,0
15217,89,55.6,0.0115
15218,83,60.2,0
15219,92,57.4,0
15220,91,57.9,1
15221,87,59.4,0
15222,86,58.4,0.0118
15223,82,56.7,0
15224,86,58.7,0
15225,86,58.4,0
15226,85,56.4,0
15227,85,55.4,0.0238
15228,81,57,0
15229,81,58.6,0
15230,82,57.3,0.0247
15231,82,54.9,0
15232,81,56.1,0.0125
15233,80,57.2,0.0253
15234,80,57.2,0.0127
15235,81,56.7,0
15236,81,59.9,0
15237,81,56.1,0
15238,81,59.1,0
15239,79,54.9,0.0127
15240,82,56,0
15241,82,58.5,0.225
15242,83,59.1,0.0244
15243,82,60.4,0
15244,79,58.1,0.0127
15245,79,58.4,0
15246,79,61.8,0.0127
15247,79,60.1,0
15248,77,60.7,0
15249,75,54.8,0.0133
15250,75,57.4,0
15251,81,57.4,0.0125
15252,81,55.8,0.025
15253,81,56.6,0.2658
15254,81,56.9,0
15255,82,57,0.0127
15256,82,55.5,0
15257,82,58.3,0.0127
15258,82,57,0.0127
15259,82,56.4,0.0127
15260,82,59.1,0.0127
15261,83,59.1,0
15262,83,58.5,0
15263,83,56.1,0
15264,83,57.2,0
15265,82,56.6,0.0127
15266,82,57.8,0
15267,81,58.4,0.0128
15268,82,58.2,0.2658
15269,82,57.6,0
15270,82,58.1,0
15271,83,54.6,0.025
15272,83,57.1,0
15273,84,57.8,0.0123
15274,84,56.2,0.0247
15275,84,57.7,0.0247
15276,84,56.6,0
15277,83,55,0.2658
15278,84,57,0
15279,85,55.1,0.0375
15280,84,56.9,0.0253
15281,84,55.6,0.0127
15282,88,56.2,0.0244
15283,90,55.4,0
15284,91,57.2,0
15285,91,57.3,0
15286,92,57.2,0.0119
15287,93,58.6,0.0119
15288,93,56.3,0.0119
15289,93,56.2,0
15290,93,56.8,0
15291,93,55.8,0
15292,92,57.2,0
15293,92,57.4,0.012
15294,92,57.4,0.0375
15295,89,56.4,0.2125
15296,94,55.2,0.0118
15297,93,56.2,0.2118
15298,94,56.7,0.2093
15299,96,57.3,0
15300,96,58,0
15301,94,58.8,0.0115
